,idNum,IPCNum,description,title
119,CN204394497U,A61B5/0245,本实用新型公开了一种成本低、构造简单、便于携带和测量的基于智能手机的便携式心率检测项链，包括智能手机和挂坠，挂坠包括挂坠外壳、探头、发射单元和控制单元，智能手机内设有与发射单元对应的接收单元，探头检测到的信号经过控制单元传输到发射单元，发射单元将信号发送到智能手机上，利用智能手机进行数据显示；发射单元与接收单元能互相通信，智能手机上设有用于输入装置，用户输入装置输入的信息通过接收单元发送到发射单元上，再通过控制单元控制探头进行检测；本实用新型结构简单紧凑，生产成本低；将心率监测仪集成到项链上，并利用智能手机接收检测信号，其操作简单，携带方便，便于人们随时随地检测心率。,一种基于智能手机的便携式心率检测项链
120,CN104665803A,A61B5/0245,本发明提供一种基于智能平台的检测房颤系统，其特征在于，包括：图像采集模块，利用摄像头连续采集用户的动脉附近皮肤的图像；脉搏主波间期提取模块，根据连续采集到的图像中颜色通道单位面积平均值绘制色彩波形图，色彩波形图的周期与脉搏主波间期相对应；图像采集模块连续采集图像，直至提取出200～300个脉搏主波间期，以及，数据处理模块，利用相空间法对200～300个脉搏主波间期构造概率密度函数曲线，然后进行正态分布曲线拟合，当拟合后的曲线的偏度系数为0到1之间时，判断为用户出现房颤症状。本发明的基于智能平台的检测房颤系统减少了在皮肤处采集图像的时间，提高了最终检测结果的准确性。,基于智能平台的检测房颤系统
121,CN204293148U,A61B5/0245,一种手指佩戴式无线心率监测报警仪，所述报警仪由信号采集装置和显示报警装置组成；信号采集装置中的传感器和蓝牙发射芯片安装在指套中，传感器的感知探头置于指套内表面；显示报警装置包括外壳、微处理器、蓝牙接收芯片、液晶显示屏、报警器、LED灯、GSM模块和手机，微处理器、蓝牙接收芯片、报警器、GSM模块安装在外壳内部，液晶显示屏和LED灯安装在外壳表面；蓝牙接收芯片与信号采集装置内的蓝牙发射芯片配合使用且无线连接，蓝牙接收芯片的信号输出端与微处理器的输入端接口连接，微处理器的输出端接口分别连接液晶显示屏、报警器、LED灯、GSM模块相连。本实用新型具有结构简单、无损伤、可重复性好、精度高等优点。,一种手指佩戴式无线心率监测报警仪
122,CN104382578A,A61B5/0245,本发明涉及光电传感领域，公开了一种心率监测系统，包括传感模块和处理模块，所述传感模块包括反射式光电传感器，所述处理模块包括电源和数据处理器，所述反射式光电传感器将采集的光电信号传送给数据处理器。本发明的心率监测系统利用反射式光电传感器照射皮肤，皮肤内的血液容积在心脏作用下呈现搏动性变化，从而对光的吸收是变化的，光电传感器检测到的光强度随之成脉动性变化，将此光强度变化信号转化为电信号便可获得脉搏的相关信息，实现对心率的监测、报警和定位。,一种心率监测系统
123,CN104398249A,A61B5/0245,本发明涉及光电传感领域，公开了一种电子皮肤式心率监测仪，包括心率贴和监测主体，心率贴包括柔性亲肤贴和背向贴附于柔性亲肤贴表面的反射式光电传感器，柔性亲肤贴贴附于皮肤使所述反射式光电传感器照射皮肤，监测主体包括电源、数据处理器、蓝牙模块及显示屏，光电传感器通过蓝牙将采集的光电信号传送给数据处理器，数据处理器将接收到的光电信号转换成数字信号显示在显示屏上。本发明的电子皮肤式心率监测仪利用反射式光电传感器照射脉搏处的皮肤，皮肤下的血液容积在心脏作用下呈现搏动性变化，光电传感器检测到的光强度随之成脉动性变化，将此光强度变化信号转化为电信号便可获得脉搏和心率的相关信息，实现对心率的监测、报警和定位。,一种电子皮肤式心率监测仪
124,CN104473627A,A61B5/0245,本发明涉及光电领域，公开了一种智能脉搏监测腕表，包括表壳和表带，所述表壳底面贴附有可照射皮肤的反射式光电传感器，表壳内部设有电源和数据处理器，所述反射式光电传感器将采集的光电信号传送给数据处理器。本发明的智能脉搏监测腕表利用反射式光电传感器照射手腕皮肤，腕部皮肤内的血液容积在心脏作用下呈现搏动性变化，从而对光的吸收是变化的，光电传感器检测到的光强度随之成脉动性变化，将此光强度变化信号转化为电信号便可获得脉搏的相关信息，实现对手腕脉搏跳动频率的监测、报警和定位。,一种智能脉搏监测腕表
125,CN105078437A,A61B5/0245,本发明提供一种穿戴式人体异常监测告警系统及其工作方法，其具有穿戴式装置，用于获取佩戴者实时活动和心率状况并判断是否告警，其中设有三轴加速度传感器、心率传感器、时钟模块、振动器、求助按钮、蓄电池模块、第一无线信号收发模块及控制模块。其还设有应用网关，用于存储穿戴式装置获取的数据并与相关移动终端进行信息交互，其中设有第二无线信号收发模块，数据存储模块，处理与控制模块，移动或有线通信模块。穿戴式装置能够在检测到佩戴者持续不动的情况下通过心率判断其是否出现有心率异常症状的突发性意识丧失问题，并通过应用网关向相关的移动终端使用者发送告警求助信息，以便及时救助。,一种穿戴式人体异常监测告警系统及其工作方法
126,CN104323766A,A61B5/0245,一种自动反射式心率检测仪，属可穿戴式电子设备领域。其心率检测仪为可穿戴式电子设备；可穿戴式电子设备包括集成式心率LED收发器、心率信号前端处理电路、电容式皮肤接触传感器、主控制器MCU、3轴重力加速度传感器模块、微型马达震动报警模块、蓝牙低功耗射频模块和显示模块；其可实时、持续地检测使用者24小时人体心率变化情况，并自动分析在不同人体身体状态下使用者的人体心率变化。本技术方案可监测使用者是否佩戴着本可穿戴电子设备，通过蓝牙低功耗射频模块与智能移动设备建立无线链接，利用其与智能移动设备的无线链接，使所述可穿戴式电子设备对异常心率做出报警提示，预防使用者心率异常所提示的疾病或者身体不适，实现人体心率的远程监控功能。,一种自动反射式心率检测仪
127,CN204318745U,A61B5/0245,本实用新型公开了一种具有人体生理参数监测功能的马桶座圈，本实用新型实施例包括一座圈本体，座圈本体内包括：一个心率传感器、一个心电传感器、一个人体成分检测传感器、一个血糖检测传感器以及一PCB板，所述的心率传感器、心电传感器、人体成分检测传感器、血糖检测传感器通过引线连接到所述到PCB板上。通过人体使用本实用新型提供的一种具有人体生理参数监测功能的马桶座圈采集到的数据，可以对人体各项生理参数进行健康监控，从而实现自动无介入长期常态化人体生理参数监测的功能。,一种具有人体生理参数监测功能的马桶座圈
128,CN104306007A,A61B5/0245,本发明提供一种基于足底压力和心率监测的生命保障系统，能够保障佩戴者发生突然死亡时能够得到最及时的救治。其中：足底压力监测单元用于监测足底压力信息，测量足底压力信号；智能手表脉搏监测单元用于实时监测人体腕部脉搏信息，通过信号处理计算出脉搏信息，通过蓝牙传输给智能终端单元，智能终端单元通过蓝牙与足底压力监测部分和脉搏监测部分连接，进行数据传输，智能终端单元通过分析足底压力信息和脉搏信息，判断佩戴者的生命状况；当佩戴者发生猝死时，发送求救短信和位置信息给家属和医院，并在第一时间通过手机外放求救信息和求救措施，通知周围的人在救护车到来之前对患者进行抢救。,基于足底压力和心率监测的生命保障系统
