,title,idNum,IPCNum,description
120,方便实用的手机套,CN105430135A,H04M1/02; A45C11/00,本发明公开了一种方便实用的手机套。盖板包括连成一体的左盖板、中盖板和右盖板；壳体包括壳体一和壳体二；左盖板与中盖板之间通过编制连接带一连接在一起并实现翻盖，中盖板与右盖板之间通过编制连接带二连接在一起，通过将右盖板插入壳体一与壳体二之间防止手机一与手机二相互刮擦；编制连接带一的宽度尺寸与壳体一和壳体二的侧面的高度尺寸之和相同，编制连接带二的宽度尺寸与壳体二的侧面的高度尺寸相同。本发明采用上述结构后，即可携带两部手机并同时进行看电影和聊QQ等多项手机功能的操作。
121,具有插接和旋转功能的手机壳,CN105430134A,H04M1/02,本发明公开了一种具有插接和旋转功能的手机壳。包括壳体一和壳体二，壳体一的上、下、左、右四个侧面的中部分别设有插口，壳体二的上、下、左、右四个侧面的中部分别设有与插口对应的插头；插口包括带外螺纹的套筒，套筒的筒内的左部中央设有圆形凸块，套筒的筒壁壁厚部分沿轴向设有对称的四条缝隙；插头包括圆锥体，圆锥体上套设螺母，螺母能与套筒的外螺纹配合联接，螺母的右端内径设有挡圈；圆锥体的左端设有球体，球体的直径略小于套筒的筒内直径，挡圈的内径小于球体的直径。本发明采用上述结构后，两个壳体之间能相互插接和旋转，可同时进行看电影和聊QQ等多项手机功能的操作。
122,一种面向5G车联网物理层安全的车载中继簇功率分配方法,CN105376847A,H04W52/42; H04W72/04; H04W72/08,本发明公开一种面向5G车联网物理层安全的车载中继簇功率分配方法，包括源车载终端、车载中继簇、目的车载终端、若干可信主用户终端和若干窃听终端，且均只配置单天线，分别记为ST、SR＝{SR1，SR2…SRk}、SD、PU＝{PU1，PU2…PUT}与EU＝{EU1，EU2…EUm}；所述源车载终端发送源信息并指定中继簇的功率分配；所述车载中继簇由若干可作为中继的可信车载终端组成，车载中继簇手机与各个接收端之间的信道状态信息、转发源信息及人工噪声。
123,基于RFID的智能冰箱系统,CN105423698A,F25D29/00; F25D11/00,本发明通过将超高频读写器、超高频RFID标签、操作平板、指纹识别器、Arduino开发板、微型电子秤、门磁开关、无线通信模块部件与冰箱结合。冰箱外侧放置指纹识别器，识别用户的身份，同时记录用户使用冰箱的时间、食材重量等信息；冰箱中放置读写器读取贴有RFID标签的食材信息，然后系统从后台数据库中读取食材信息显示在操作平板上，用户可在显示屏上进行交互操作，查看冰箱中储存的食材、查询食材的菜谱推荐以及菜品的具体做法；查看食材的保质期、食材的溯源信息等，用户取出或放入食材，系统自动更新食材清单并记录下用户取出的食材信息，系统通过对食用食材情况的判断自动绘制饮食曲线，结合用户的实际健康状况，给出合理的饮食建议。
124,相机镜头的保护方法、装置及智能设备,CN105425514A,G03B17/56; G03B17/02,本发明适用于智能设备技术领域，提供了一种相机镜头的保护方法、装置及智能设备，所述保护方法包括：当接收到相机启动指示信息时，启动相机以及预设的光标设备，所述光标设备能够发送红外光信号以及接收外界物体反射的红外光信号；根据所述光标设备接收到的红外光信号确定所述相机的移动状态；当所述相机处于异常移动状态时，启动预设的保护装置以保护所述相机的镜头。本发明实现了在拍摄过程中对相机的异常滑落检测，以及在异常滑落时触发预设的保护装置以防止相机的镜头摔坏，有效地增强了对相机镜头的防护效果。
125,一种高定位精度的中远距离智能读写井盖设备及其识别方法,CN105425260A,G01S19/42; G06K17/00; E02D29/14,本发明涉及一种高定位精度的中远距离智能读写井盖设备及其识别方法，井盖设备包括远距离RFID读写模块、无线通信模块、定位模块、高精度坐标修正模块，电池供电模块以及中央控制模块；所述井盖设备为手持移动设备，用以远距离读取一设置于井盖上的远距离RFID标签，识别井盖的设备号并绑定井盖的精确经纬度坐标数据，上传至一井盖监控平台；中央控制模块通述无线通信模块与井盖监控平台相连进行通信。本发明能够快速读取井盖的RFID设备信息，然后现场完成高精度经纬度坐标标定和纠偏，并进行绑定上传至监控中心存档，实现了井盖快速定位布署及巡检。操作员通过手持移动设备的显示屏在现场也能直观看到布署或者巡检工作的完成情况，评估工作质量。
126,一种远程节能电热水器控制系统,CN205079463U,F24H9/20,本实用新型公开一种远程节能电热水器控制系统，包括太阳能电池板、220V市电、多路选择模块和控制中心，所述太阳能电池板和220V市电的输出端均连接多路选择模块，所述多路选择模块还连接控制中心，所述控制中心还分别连接热水器、电压检测模块、计时器、存储电路和物联网无线终端，热水器还连接电压检测模块，物联网无线终端还连接便携设备。本实用新型电热水器控制系统采用双电源供电模式，利用可再生的太阳能资源对热水器的供电能源进行补偿，极大的节约了电能，而且系统设置了远程控制模块，通过手机、电能等移动设备和无线网络方便的控制热水器的开启和关闭，因此具有节能环保、使用方便、智能化程度高的优点。
127,一种智能心血管内科护理监视系统,CN105411552A,A61B5/0205; A61B5/01; A61B5/0476; G06F19/00,本发明提供了一种智能心血管内科护理监视系统，箱体的正表面设置有操控板，操控板上安装电源工作显示灯和操作装置，箱体右侧设置心血管监视器，心血管监视器一侧通过第一导线连接正极感应圈，心血管监视器另一侧通过第二导线连接负极感应圈，心血管监视器下侧设置有血压计装置，操控板设置有电子医疗信息端、情绪感知模块、脑电波感知模块、体温感知模块、远程诊疗单元、监控系统、手机APP模块。通过电子医疗信息端查询病人的电子病历，对医护人员的医护工作进行指导；通过情绪感知模块、脑电波感知模块、体温感知模块结合远程诊疗单元，加强了护理的准确性和及时性，智能化程度高，减轻了医护人员的工作强度。
128,一种VR眼镜与移动终端的充电装置,CN105429247A,H02J7/00,本发明公开一种VR眼镜与移动终端的充电装置，包括：移动终端USB接口、VR眼镜充电接口、外部供电装置；移动终端USB接口通过外部供电装置给VR眼镜供电；或移动终端USB接口与VR眼镜充电接口电连接，使移动终端给VR眼镜供电；ID切换单元分别与移动终端接线口和VR眼镜端接线口电连接；ID切换单元将外电源电压整定为移动终端充电电压和VR眼镜供电电压，并通过移动终端接线口给移动终端充电，通过VR眼镜端接线口给VR眼镜供电。避免了由于二极管阻抗高，使电流经过二极管会产生压降，导致到移动终端的电压过低而充不进电，还可以让使用者可以一边玩游戏一边充电。
129,机房动力环境集中监控系统,CN105425762A,G05B19/418,一种机房动力环境集中监控系统，它包括监控管理中心以及通过通信网络与之连接的动力设备监控系统、机房环境监测系统、视频监控系统和机房安防监控系统，所述监控管理中心用以对机房的环境、动力进行集中监控管理，接收机房各种实时数据，显示监控画面，实现对监控数据的实时处理分析、存储、显示和输出功能，处理所有的报警信息，记录报警事件，通过电话语音或手机短信等输出报警内容，发送管理人员的控制命令给设置在机房的动力设备监控系统、机房环境监测系统、视频监控系统和机房安防监控系统。本发明解决了现有机房监控设备无法全方位监控机房环境的问题，保障了机房设备稳定运行和机房安全，对促进电源设备维护现代化具有积极的促进作用。
130,一种电力集中抄表运维系统,CN105427573A,G08C17/02; G08C25/00,本发明涉及电力集中抄表运维系统，包括智能手机(1)、运维模块(2)、蓝牙设备(3)、升压模块(4)和多个被运维设备(5)，智能手机(1)和运维模块(2)之间通过蓝牙设备(3)进行通讯连接，升压模块(4)与智能手机(1)和运维模块(2)相连以将智能手机(1)的电源进行升压并将其作为运维模块(2)的电源，运维模块(4)通过无线和本地方式与多个被运维设备(5)进行连接。该电力集中抄表运维系统便携易用、操作安全、通讯稳定、交互方便、且能够实现数据转存和实时显示。
